log_return,q_density,p_density,pricing_kernel,pricing_kernel_normalized
0.326797653410265,0.0625220503157242,0.127080112806919,0.491989257286212,0.554207353500448
0.329189386414842,0.0616551653115869,0.123571953098655,0.49894141644232,0.562038698738093
0.33158111941942,0.0610738275438717,0.120089413784881,0.50856962007721,0.57288450721141
0.333972852423997,0.0607146920735812,0.116565649649632,0.520862640546978,0.586732131402752
0.336364585428574,0.0605135645323892,0.112951392547685,0.535748724893692,0.603500744309633
0.338756318433152,0.0604234814092662,0.109222946161849,0.553212337998365,0.62317284620609
0.341148051437729,0.0604052565767614,0.105371272058418,0.573261149806302,0.645757076996401
0.343539784442306,0.0604287985129022,0.101415730192753,0.595852323875696,0.671205183043528
0.345931517446884,0.0604737074399527,0.0973900658011561,0.620943285564911,0.699469205618459
0.348323250451461,0.0605144134141425,0.0933465463438001,0.64827693990161,0.730259536925684
0.350714983456038,0.0605208163351055,0.0893382281495151,0.677434706157579,0.763104661552673
0.353106716460616,0.0604596267379824,0.085427677384795,0.707728789882135,0.79722980497616
0.355498449465193,0.0602908993111258,0.0816626794724531,0.738291955402509,0.831658058899983
0.357890182469771,0.0599794342474261,0.0780903550241289,0.768077366646537,0.865210201947839
0.360281915474348,0.0594970242968506,0.0747397737217139,0.796055718851676,0.896726761102896
0.362673648478925,0.0588344831377162,0.0716266590472598,0.821404822175174,0.925281570498566
0.365065381483503,0.0580045962634241,0.068752809414099,0.843668742524567,0.950361037565474
0.36745711448808,0.0570446907489388,0.0661135190100229,0.862829442497091,0.971944843849299
0.369848847492657,0.056015605392701,0.0636905581239085,0.87949622428687,0.990719345304946
0.372240580497235,0.0549870877317563,0.0614679965840509,0.894564501651968,1.00769319177953
0.374632313501812,0.0540345129176978,0.059429550230137,0.909219617319207,1.02420162717502
0.377024046506389,0.0532235786862996,0.0575628035726344,0.924617554791968,1.04154682333482
0.379415779510967,0.0526067225001704,0.0558611739520718,0.941740367742831,1.06083502670399
0.381807512515544,0.0522145018527096,0.0543228188854444,0.961189108444819,1.08274330001227
0.384199245520121,0.0520575136277398,0.0529474966026344,0.983191217111286,1.10752784608698
0.386590978524699,0.0521269110084233,0.051739938610412,1.00747918162264,1.13488732260888
0.388982711529276,0.0523989230356303,0.0506964300543481,1.03358210784186,1.1642912850823
0.391374444533853,0.0528395151049658,0.049810270166127,1.06081566971501,1.19496886600219
0.393766177538431,0.0534093138083378,0.0490664472887907,1.08850990360044,1.22616537657953
0.396157910543008,0.0540620868480125,0.0484418871279018,1.11601942148273,1.25715381154193
0.398549643547585,0.0547518763012256,0.0479071620182063,1.14287455141714,1.28740510314727
0.400941376552163,0.0554307521440315,0.0474285542030259,1.1687211022025,1.31652026835816
0.40333310955674,0.0560503351640387,0.046972420702089,1.19326052024281,1.34416299780224
0.405724842561317,0.0565662808340274,0.0465044946951495,1.2163615840756,1.37018547544827
0.408116575565895,0.0569415993217866,0.0459987091680546,1.23789559210787,1.39444272380294
0.410508308570472,0.05714950118839,0.0454364126384586,1.25779078650274,1.41685391036783
0.412900041575049,0.0571790158577265,0.0448036488519218,1.27621337375235,1.43760626049139
0.415291774579627,0.0570325510248068,0.0440993074045375,1.29327543631532,1.4568260308385
0.417683507584204,0.0567288229687935,0.0433239389059768,1.30941055687269,1.47500163595605
0.420075240588781,0.0563012699193996,0.0424886254299703,1.32509040595336,1.4926643949159
0.422466973593359,0.0557864257346729,0.0416036495620528,1.34090221223179,1.5104757986851
0.424858706597936,0.0552244808062598,0.0406795731942041,1.3575481862265,1.52922686094391
0.427250439602514,0.0546479019758965,0.039728814319371,1.37552310362434,1.54947492785374
