XBTUSD BGN Curncy,Date,Last Price,Closing Price 1d ago,
43977,2020-05-26,8859.07,8914.38,
43978,2020-05-27,9163.42,8859.07,
43979,2020-05-28,9446.84,9163.42,
43980,2020-05-29,9415.96,9446.84,
43981,2020-05-30,9440.21,#N/A N/A,
43982,2020-05-31,9505.38,#N/A N/A,
43983,2020-06-01,9680.19,9415.96,
43984,2020-06-02,9522.85,9680.19,
43985,2020-06-03,9583.65,9522.85,
43986,2020-06-04,9783.87,9583.65,
43987,2020-06-05,9712.33,9783.87,
43988,2020-06-06,9706,#N/A N/A,
43989,2020-06-07,9732.43,#N/A N/A,
43990,2020-06-08,9702.87,9712.33,
43991,2020-06-09,9749.6,9702.87,
43992,2020-06-10,9867.63,9749.6,
43993,2020-06-11,9340.86,9867.63,
43994,2020-06-12,9463.3,9340.86,
43995,2020-06-13,9403.53,#N/A N/A,
43996,2020-06-14,9382.05,#N/A N/A,
43997,2020-06-15,9481.06,9463.3,
43998,2020-06-16,9494.7,9481.06,
43999,2020-06-17,9374.04,9494.7,
44000,2020-06-18,9343.09,9374.04,
44001,2020-06-19,9315.35,9343.09,
44002,2020-06-20,9318.47,#N/A N/A,
44003,2020-06-21,9310.9,#N/A N/A,
44004,2020-06-22,9645.06,9315.35,
44005,2020-06-23,9629.89,9645.06,
44006,2020-06-24,9288.58,9629.89,
44007,2020-06-25,9275.81,9288.58,
44008,2020-06-26,9190.26,9275.81,
44009,2020-06-27,8946.51,#N/A N/A,
44010,2020-06-28,9109.76,#N/A N/A,
44011,2020-06-29,9180.36,9190.26,
44012,2020-06-30,9147.09,9180.36,
44013,2020-07-01,9239.05,9147.09,
44014,2020-07-02,9082.38,9239.05,
44015,2020-07-03,9092.7,9082.38,
44016,2020-07-04,9131.21,#N/A N/A,
44017,2020-07-05,9013.96,#N/A N/A,
44018,2020-07-06,9277.06,9092.7,
44019,2020-07-07,9254.79,9277.06,
44020,2020-07-08,9430.25,9254.79,
44021,2020-07-09,9237.04,9430.25,
44022,2020-07-10,9235.1,9237.04,
44023,2020-07-11,9217.05,#N/A N/A,
44024,2020-07-12,9232.34,#N/A N/A,
44025,2020-07-13,9249.8,9235.1,
44026,2020-07-14,9272.83,9249.8,
44027,2020-07-15,9213.7,9272.83,
44028,2020-07-16,9103.61,9213.7,
44029,2020-07-17,9157.69,9103.61,
44030,2020-07-18,9179.26,#N/A N/A,
44031,2020-07-19,9171.94,#N/A N/A,
44032,2020-07-20,9175.47,9157.69,
44033,2020-07-21,9376.53,9175.47,
44034,2020-07-22,9377.3,9376.53,
44035,2020-07-23,9593.77,9377.3,
44036,2020-07-24,9629.62,9593.77,
44037,2020-07-25,9729.45,#N/A N/A,
44038,2020-07-26,9895.63,#N/A N/A,
44039,2020-07-27,10891.81,9629.62,
44040,2020-07-28,10981.18,10891.81,
44041,2020-07-29,11222.15,10981.18,
44042,2020-07-30,11150.47,11222.15,
44043,2020-07-31,11345.63,11150.47,
44044,2020-08-01,11847.66,#N/A N/A,
44045,2020-08-02,11090.63,#N/A N/A,
44046,2020-08-03,11383.53,11345.63,
44047,2020-08-04,11214.45,11383.53,
44048,2020-08-05,11692.68,11214.45,
44049,2020-08-06,11851.58,11692.68,
44050,2020-08-07,11575.83,11851.58,
44051,2020-08-08,11716.3,#N/A N/A,
44052,2020-08-09,11679.9,#N/A N/A,
44053,2020-08-10,11859.27,11575.83,
44054,2020-08-11,11212.89,11859.27,
44055,2020-08-12,11565.95,11212.89,
44056,2020-08-13,11615.32,11565.95,
44057,2020-08-14,11770.13,11615.32,
44058,2020-08-15,11870.5,#N/A N/A,
44059,2020-08-16,11849.5,#N/A N/A,
44060,2020-08-17,12327.23,11770.13,
44061,2020-08-18,12030.11,12327.23,
44062,2020-08-19,11715.31,12030.11,
44063,2020-08-20,11863.08,11715.31,
44064,2020-08-21,11621.41,11863.08,
44065,2020-08-22,11608.04,#N/A N/A,
44066,2020-08-23,11669.22,#N/A N/A,
44067,2020-08-24,11731.2,11621.41,
44068,2020-08-25,11265.47,11731.2,
44069,2020-08-26,11513.5,11265.47,
44070,2020-08-27,11267.05,11513.5,
44071,2020-08-28,11502.58,11267.05,
44072,2020-08-29,11518.05,#N/A N/A,
44073,2020-08-30,11640.79,#N/A N/A,
44074,2020-08-31,11678.6,11502.58,
44075,2020-09-01,12022.35,11678.6,
44076,2020-09-02,11375.47,12022.35,
44077,2020-09-03,10785.86,11375.47,
44078,2020-09-04,10606.46,10785.86,
44079,2020-09-05,10086.94,#N/A N/A,
44080,2020-09-06,10236.79,#N/A N/A,
44081,2020-09-07,10154.11,10606.46,
44082,2020-09-08,10016.81,10154.11,
44083,2020-09-09,10259.62,10016.81,
44084,2020-09-10,10307.29,10259.62,
44085,2020-09-11,10329.82,10307.29,
44086,2020-09-12,10441.8,#N/A N/A,
44087,2020-09-13,10318.18,#N/A N/A,
44088,2020-09-14,10694.29,10329.82,
44089,2020-09-15,10867.34,10694.29,
44090,2020-09-16,10998.05,10867.34,
44091,2020-09-17,10937.41,10998.05,
44092,2020-09-18,10890.68,10937.41,
44093,2020-09-19,11093.84,#N/A N/A,
44094,2020-09-20,10858,#N/A N/A,
44095,2020-09-21,10479.79,10890.68,
44096,2020-09-22,10516.06,10479.79,
44097,2020-09-23,10224.14,10516.06,
44098,2020-09-24,10631.74,10224.14,
44099,2020-09-25,10717.46,10631.74,
44100,2020-09-26,10720.88,#N/A N/A,
44101,2020-09-27,10725.25,#N/A N/A,
44102,2020-09-28,10871.25,10717.46,
44103,2020-09-29,10756.95,10871.25,
44104,2020-09-30,10706.95,10756.95,
44105,2020-10-01,10606.06,10706.95,
44106,2020-10-02,10547.65,10606.06,
44107,2020-10-03,10572.62,#N/A N/A,
44108,2020-10-04,10650.02,#N/A N/A,
44109,2020-10-05,10741.28,10547.65,
44110,2020-10-06,10549.5,10741.28,
44111,2020-10-07,10661.08,10549.5,
44112,2020-10-08,10898.05,10661.08,
44113,2020-10-09,11041.96,10898.05,
44114,2020-10-10,11367.8,#N/A N/A,
44115,2020-10-11,11332.36,#N/A N/A,
44116,2020-10-12,11568.4,11041.96,
44117,2020-10-13,11434.88,11568.4,
44118,2020-10-14,11393.36,11434.88,
44119,2020-10-15,11545.26,11393.36,
44120,2020-10-16,11319.41,11545.26,
44121,2020-10-17,11354.91,#N/A N/A,
44122,2020-10-18,11445.83,#N/A N/A,
44123,2020-10-19,11735.13,11319.41,
44124,2020-10-20,11904.78,11735.13,
44125,2020-10-21,12855.5,11904.78,
44126,2020-10-22,13124.02,12855.5,
44127,2020-10-23,12942.9,13124.02,
44128,2020-10-24,13113.04,#N/A N/A,
44129,2020-10-25,13036.88,#N/A N/A,
44130,2020-10-26,13019.83,12942.9,
44131,2020-10-27,13620.54,13019.83,
44132,2020-10-28,13213.48,13620.54,
44133,2020-10-29,13486.71,13213.48,
44134,2020-10-30,13639.46,13486.71,
44135,2020-10-31,13850.1,#N/A N/A,
44136,2020-11-01,13823.15,#N/A N/A,
44137,2020-11-02,13619.76,13639.46,
44138,2020-11-03,13741.48,13619.76,
44139,2020-11-04,14008.75,13741.48,
44140,2020-11-05,15243.85,14008.75,
44141,2020-11-06,15553.32,15243.85,
44142,2020-11-07,14837,#N/A N/A,
44143,2020-11-08,15342.02,#N/A N/A,
44144,2020-11-09,15387.48,15553.32,
44145,2020-11-10,15389.01,15387.48,
44146,2020-11-11,15831.57,15389.01,
44147,2020-11-12,16159.74,15831.57,
44148,2020-11-13,16294.47,16159.74,
44149,2020-11-14,16008.29,#N/A N/A,
44150,2020-11-15,15857.79,#N/A N/A,
44151,2020-11-16,16704.72,16294.47,
44152,2020-11-17,17639.21,16704.72,
44153,2020-11-18,17786.57,17639.21,
44154,2020-11-19,17946.04,17786.57,
44155,2020-11-20,18589.49,17946.04,
44156,2020-11-21,18670.93,#N/A N/A,
44157,2020-11-22,18597.77,#N/A N/A,
44158,2020-11-23,18422.02,18589.49,
44159,2020-11-24,18944.86,18422.02,
44160,2020-11-25,18880.69,18944.86,
44161,2020-11-26,17055.5,18880.69,
44162,2020-11-27,17005.85,17055.5,
44163,2020-11-28,17763.11,#N/A N/A,
44164,2020-11-29,18270.66,#N/A N/A,
44165,2020-11-30,19378.61,17005.85,
44166,2020-12-01,19055.69,19378.61,
44167,2020-12-02,19156.67,19055.69,
44168,2020-12-03,19462.14,19156.67,
44169,2020-12-04,18825.45,19462.14,
44170,2020-12-05,19020.64,#N/A N/A,
44171,2020-12-06,19248.35,#N/A N/A,
44172,2020-12-07,19084.67,18825.45,
44173,2020-12-08,18773.5,19084.67,
44174,2020-12-09,18520.56,18773.5,
44175,2020-12-10,18349.98,18520.56,
44176,2020-12-11,18101.38,18349.98,
44177,2020-12-12,18800.18,#N/A N/A,
44178,2020-12-13,19178.3,#N/A N/A,
44179,2020-12-14,19199.17,18101.38,
44180,2020-12-15,19424.24,19199.17,
44181,2020-12-16,21206.36,19424.24,
44182,2020-12-17,22779.13,21206.36,
44183,2020-12-18,22901.2,22779.13,
44184,2020-12-19,23992.92,#N/A N/A,
44185,2020-12-20,23385.77,#N/A N/A,
44186,2020-12-21,23142.45,22901.2,
44187,2020-12-22,23437.95,23142.45,
44188,2020-12-23,23297.72,23437.95,
44189,2020-12-24,23405.27,23297.72,
44190,2020-12-25,24411.43,23405.27,
44191,2020-12-26,26670.1,#N/A N/A,
44192,2020-12-27,26385.71,#N/A N/A,
44193,2020-12-28,26599.22,24411.43,
44194,2020-12-29,26895.14,26599.22,
44195,2020-12-30,28904.39,26895.14,
44196,2020-12-31,28996.28,28904.39,
44197,2021-01-01,29250.59,28996.28,
44198,2021-01-02,31702.36,#N/A N/A,
44199,2021-01-03,33591.73,#N/A N/A,
44200,2021-01-04,31037.38,29250.59,
44201,2021-01-05,33792.24,31037.38,
44202,2021-01-06,35939.27,33792.24,
44203,2021-01-07,39733,35939.27,
44204,2021-01-08,40040.7,39733,
44205,2021-01-09,40858.59,#N/A N/A,
44206,2021-01-10,38048.82,#N/A N/A,
44207,2021-01-11,33964.38,40040.7,
44208,2021-01-12,34712.73,33964.38,
44209,2021-01-13,37283.48,34712.73,
44210,2021-01-14,38765.5,37283.48,
44211,2021-01-15,36261.52,38765.5,
44212,2021-01-16,35935.02,#N/A N/A,
44213,2021-01-17,36533.95,#N/A N/A,
44214,2021-01-18,36234.13,36261.52,
44215,2021-01-19,36489.64,36234.13,
44216,2021-01-20,34913.07,36489.64,
44217,2021-01-21,31217,34913.07,
44218,2021-01-22,33322.33,31217,
44219,2021-01-23,32366.47,#N/A N/A,
44220,2021-01-24,31932.47,#N/A N/A,
44221,2021-01-25,32701.29,33322.33,
44222,2021-01-26,32017.04,32701.29,
44223,2021-01-27,31005.85,32017.04,
44224,2021-01-28,33248.02,31005.85,
44225,2021-01-29,34641.09,33248.02,
44226,2021-01-30,34694.89,#N/A N/A,
44227,2021-01-31,32601.26,#N/A N/A,
44228,2021-02-01,33664.82,34641.09,
44229,2021-02-02,35687.9,33664.82,
44230,2021-02-03,37294.95,35687.9,
44231,2021-02-04,37681.13,37294.95,
44232,2021-02-05,37858.84,37681.13,
44233,2021-02-06,40093.11,#N/A N/A,
44234,2021-02-07,38590.04,#N/A N/A,
44235,2021-02-08,44691.74,37858.84,
44236,2021-02-09,47335.77,44691.74,
44237,2021-02-10,45039.51,47335.77,
44238,2021-02-11,46931.97,45039.51,
44239,2021-02-12,47947.17,46931.97,
44240,2021-02-13,47177.95,#N/A N/A,
44241,2021-02-14,48865.24,#N/A N/A,
44242,2021-02-15,48203.45,47947.17,
44243,2021-02-16,48585.51,48203.45,
44244,2021-02-17,52400.42,48585.51,
44245,2021-02-18,52037.53,52400.42,
44246,2021-02-19,55629.08,52037.53,
44247,2021-02-20,56537.03,#N/A N/A,
44248,2021-02-21,57355.29,#N/A N/A,
44249,2021-02-22,54938.64,55629.08,
44250,2021-02-23,47962.92,54938.64,
44251,2021-02-24,48758.53,47962.92,
44252,2021-02-25,48083.51,48758.53,
44253,2021-02-26,45672.06,48083.51,
44254,2021-02-27,46864.06,#N/A N/A,
44255,2021-02-28,45248.24,#N/A N/A,
44256,2021-03-01,48856.4,45672.06,
44257,2021-03-02,47451.1,48856.4,
44258,2021-03-03,50952.74,47451.1,
44259,2021-03-04,47918.88,50952.74,
44260,2021-03-05,49053.13,47918.88,
44261,2021-03-06,48602.01,#N/A N/A,
44262,2021-03-07,50107.87,#N/A N/A,
44263,2021-03-08,51878.94,49053.13,
44264,2021-03-09,54320.06,51878.94,
44265,2021-03-10,56931.78,54320.06,
44266,2021-03-11,57624.02,56931.78,
44267,2021-03-12,56965.96,57624.02,
44268,2021-03-13,61078.03,#N/A N/A,
44269,2021-03-14,60273.94,#N/A N/A,
44270,2021-03-15,56414.61,56965.96,
44271,2021-03-16,56388.15,56414.61,
44272,2021-03-17,57751.66,56388.15,
44273,2021-03-18,57501.51,57751.66,
44274,2021-03-19,58410.01,57501.51,
44275,2021-03-20,58541.76,#N/A N/A,
44276,2021-03-21,57813.39,#N/A N/A,
44277,2021-03-22,54554.83,58410.01,
44278,2021-03-23,54447.56,54554.83,
44279,2021-03-24,54050.57,54447.56,
44280,2021-03-25,52001.01,54050.57,
44281,2021-03-26,54002.49,52001.01,
44282,2021-03-27,55887.89,#N/A N/A,
44283,2021-03-28,54845.71,#N/A N/A,
44284,2021-03-29,57234.35,54002.49,
44285,2021-03-30,58673.67,57234.35,
44286,2021-03-31,58960.2,58673.67,
44287,2021-04-01,58859.78,58960.2,
44288,2021-04-02,58674.76,58859.78,
44289,2021-04-03,58064.8,#N/A N/A,
44290,2021-04-04,58044.39,#N/A N/A,
44291,2021-04-05,58799.14,58674.76,
44292,2021-04-06,58243.87,58799.14,
44293,2021-04-07,56227.64,58243.87,
44294,2021-04-08,57679.16,56227.64,
44295,2021-04-09,58333.6,57679.16,
44296,2021-04-10,58568.57,#N/A N/A,
44297,2021-04-11,59674.92,#N/A N/A,
44298,2021-04-12,59977.92,58333.6,
44299,2021-04-13,63193.56,59977.92,
44300,2021-04-14,62384.19,63193.56,
44301,2021-04-15,63410.29,62384.19,
44302,2021-04-16,62005.42,63410.29,
44303,2021-04-17,60870.13,#N/A N/A,
44304,2021-04-18,56291.89,#N/A N/A,
44305,2021-04-19,56210.89,62005.42,
44306,2021-04-20,56800.5,56210.89,
44307,2021-04-21,54996.31,56800.5,
44308,2021-04-22,51593.44,54996.31,
44309,2021-04-23,50567.72,51593.44,
44310,2021-04-24,50984.81,#N/A N/A,
44311,2021-04-25,48122.24,#N/A N/A,
44312,2021-04-26,53262.87,50567.72,
44313,2021-04-27,55192.62,53262.87,
44314,2021-04-28,54438.68,55192.62,
44315,2021-04-29,52990.9,54438.68,
44316,2021-04-30,56814.44,52990.9,
44317,2021-05-01,57725.77,#N/A N/A,
44318,2021-05-02,57042.24,#N/A N/A,
44319,2021-05-03,56811.66,56814.44,
44320,2021-05-04,54770.39,56811.66,
44321,2021-05-05,56895.44,54770.39,
44322,2021-05-06,55955.47,56895.44,
44323,2021-05-07,57684.39,55955.47,
44324,2021-05-08,59004.37,#N/A N/A,
44325,2021-05-09,57931.38,#N/A N/A,
44326,2021-05-10,55308.81,57684.39,
44327,2021-05-11,56911.32,55308.81,
44328,2021-05-12,54482.81,56911.32,
44329,2021-05-13,49312.81,54482.81,
44330,2021-05-14,49193.56,49312.81,
44331,2021-05-15,48242.61,#N/A N/A,
44332,2021-05-16,44098.92,#N/A N/A,
44333,2021-05-17,44816.08,49193.56,
44334,2021-05-18,43294.36,44816.08,
44335,2021-05-19,38336.11,43294.36,
44336,2021-05-20,40078.49,38336.11,
44337,2021-05-21,35251.36,40078.49,
44338,2021-05-22,38084.88,#N/A N/A,
44339,2021-05-23,33700.55,#N/A N/A,
44340,2021-05-24,39024.16,35251.36,
44341,2021-05-25,37646.5,39024.16,
44342,2021-05-26,38774.5,37646.5,
44343,2021-05-27,38495.29,38774.5,
44344,2021-05-28,35218.36,38495.29,
44345,2021-05-29,34269.86,#N/A N/A,
44346,2021-05-30,36081.09,#N/A N/A,
44347,2021-05-31,36690.89,35218.36,
44348,2021-06-01,36322.98,36690.89,
44349,2021-06-02,37745.13,36322.98,
44350,2021-06-03,38705.27,37745.13,
44351,2021-06-04,37056.79,38705.27,
44352,2021-06-05,35854.31,#N/A N/A,
44353,2021-06-06,35978.7,#N/A N/A,
44354,2021-06-07,34457.74,37056.79,
44355,2021-06-08,33629.96,34457.74,
44356,2021-06-09,36408.39,33629.96,
44357,2021-06-10,36494.56,36408.39,
44358,2021-06-11,37152.15,36494.56,
44359,2021-06-12,36020.18,#N/A N/A,
44360,2021-06-13,39260.32,#N/A N/A,
44361,2021-06-14,39831.58,37152.15,
44362,2021-06-15,39948.77,39831.58,
44363,2021-06-16,38532.5,39948.77,
44364,2021-06-17,37747.52,38532.5,
44365,2021-06-18,35517.31,37747.52,
44366,2021-06-19,36119.11,#N/A N/A,
44367,2021-06-20,35823.29,#N/A N/A,
44368,2021-06-21,32582.59,35517.31,
44369,2021-06-22,32903.52,32582.59,
44370,2021-06-23,33059.18,32903.52,
44371,2021-06-24,34859.9,33059.18,
44372,2021-06-25,32215.31,34859.9,
44373,2021-06-26,31305.79,#N/A N/A,
44374,2021-06-27,32635.76,#N/A N/A,
44375,2021-06-28,34677.77,32215.31,
44376,2021-06-29,36168.2,34677.77,
44377,2021-06-30,34585,36168.2,
44378,2021-07-01,33422,34585,
44379,2021-07-02,33142.64,33422,
44380,2021-07-03,34728.55,#N/A N/A,
44381,2021-07-04,35547.25,#N/A N/A,
44382,2021-07-05,33855.36,33142.64,
44383,2021-07-06,33957.11,33855.36,
44384,2021-07-07,34544.86,33957.11,
44385,2021-07-08,32815.73,34544.86,
44386,2021-07-09,33522.57,32815.73,
44387,2021-07-10,33332.25,#N/A N/A,
44388,2021-07-11,33854.3,#N/A N/A,
44389,2021-07-12,32849.59,33522.57,
44390,2021-07-13,32508.34,32849.59,
44391,2021-07-14,32813.83,32508.34,
44392,2021-07-15,31758.37,32813.83,
44393,2021-07-16,31842.51,31758.37,
44394,2021-07-17,31737.26,#N/A N/A,
44395,2021-07-18,31652.45,#N/A N/A,
44396,2021-07-19,30776.39,31842.51,
44397,2021-07-20,29865.53,30776.39,
44398,2021-07-21,31818.67,29865.53,
44399,2021-07-22,32247.75,31818.67,
44400,2021-07-23,32500.7,32247.75,
44401,2021-07-24,33939.65,#N/A N/A,
44402,2021-07-25,34483.2,#N/A N/A,
44403,2021-07-26,37751.68,32500.7,
44404,2021-07-27,38044.5,37751.68,
44405,2021-07-28,39985.95,38044.5,
44406,2021-07-29,39722.08,39985.95,
44407,2021-07-30,40689.27,39722.08,
44408,2021-07-31,41540.22,#N/A N/A,
44409,2021-08-01,41268.06,#N/A N/A,
44410,2021-08-02,38856.63,40689.27,
44411,2021-08-03,38072.95,38856.63,
44412,2021-08-04,39754.38,38072.95,
44413,2021-08-05,40899.36,39754.38,
44414,2021-08-06,42719.51,40899.36,
44415,2021-08-07,43975.95,#N/A N/A,
44416,2021-08-08,43867.4,#N/A N/A,
44417,2021-08-09,45464.51,42719.51,
44418,2021-08-10,45642.9,45464.51,
44419,2021-08-11,46345.49,45642.9,
44420,2021-08-12,44480.11,46345.49,
44421,2021-08-13,47609.88,44480.11,
44422,2021-08-14,46666.78,#N/A N/A,
44423,2021-08-15,46718.33,#N/A N/A,
44424,2021-08-16,46078.11,47609.88,
44425,2021-08-17,44992.1,46078.11,
44426,2021-08-18,44546.67,44992.1,
44427,2021-08-19,46587.99,44546.67,
44428,2021-08-20,48668.03,46587.99,
44429,2021-08-21,49011.76,#N/A N/A,
44430,2021-08-22,48414.22,#N/A N/A,
44431,2021-08-23,49515.08,48668.03,
44432,2021-08-24,48345.65,49515.08,
44433,2021-08-25,48712.63,48345.65,
44434,2021-08-26,47036.43,48712.63,
44435,2021-08-27,48921.81,47036.43,
44436,2021-08-28,48755.08,#N/A N/A,
44437,2021-08-29,48925.24,#N/A N/A,
44438,2021-08-30,48648.9,48921.81,
44439,2021-08-31,47008.53,48648.9,
44440,2021-09-01,48272.51,47008.53,
44441,2021-09-02,49562.1,48272.51,
44442,2021-09-03,50152.52,49562.1,
44443,2021-09-04,50182.7,#N/A N/A,
44444,2021-09-05,51668.21,#N/A N/A,
44445,2021-09-06,51934.74,50152.52,
44446,2021-09-07,46819.01,51934.74,
44447,2021-09-08,46060.72,46819.01,
44448,2021-09-09,46256.1,46060.72,
44449,2021-09-10,45077.81,46256.1,
44450,2021-09-11,45319.68,#N/A N/A,
44451,2021-09-12,45089.47,#N/A N/A,
44452,2021-09-13,45187.52,45077.81,
44453,2021-09-14,46828.18,45187.52,
44454,2021-09-15,47941.58,46828.18,
44455,2021-09-16,47149.38,47941.58,
44456,2021-09-17,46990.35,47149.38,
44457,2021-09-18,47994.88,#N/A N/A,
44458,2021-09-19,47601.08,#N/A N/A,
44459,2021-09-20,43537.86,46990.35,
44460,2021-09-21,40926.74,43537.86,
44461,2021-09-22,43451.15,40926.74,
44462,2021-09-23,44710.2,43451.15,
44463,2021-09-24,42981.54,44710.2,
44464,2021-09-25,42678.81,#N/A N/A,
44465,2021-09-26,43651.76,#N/A N/A,
44466,2021-09-27,42706.99,42981.54,
44467,2021-09-28,41785.9,42706.99,
44468,2021-09-29,41125.06,41785.9,
44469,2021-09-30,43436.35,41125.06,
44470,2021-10-01,48132.9,43436.35,
44471,2021-10-02,48019.13,#N/A N/A,
44472,2021-10-03,48464.31,#N/A N/A,
44473,2021-10-04,49006.15,48132.9,
44474,2021-10-05,51474.19,49006.15,
44475,2021-10-06,54936.9,51474.19,
44476,2021-10-07,54184.24,54936.9,
44477,2021-10-08,53993.31,54184.24,
44478,2021-10-09,54670.87,#N/A N/A,
44479,2021-10-10,55435.21,#N/A N/A,
44480,2021-10-11,57341.5,53993.31,
44481,2021-10-12,55362.51,57341.5,
44482,2021-10-13,56982.87,55362.51,
44483,2021-10-14,57443.04,56982.87,
44484,2021-10-15,62526.67,57443.04,
44485,2021-10-16,61014.11,#N/A N/A,
44486,2021-10-17,59400.14,#N/A N/A,
44487,2021-10-18,61367.44,62526.67,
44488,2021-10-19,64121.31,61367.44,
44489,2021-10-20,65996.35,64121.31,
44490,2021-10-21,62680.43,65996.35,
44491,2021-10-22,60726.01,62680.43,
44492,2021-10-23,61124.51,#N/A N/A,
44493,2021-10-24,61159.77,#N/A N/A,
44494,2021-10-25,62544.64,60726.01,
44495,2021-10-26,62096.9,62544.64,
44496,2021-10-27,58924.76,62096.9,
44497,2021-10-28,61395.58,58924.76,
44498,2021-10-29,62395.66,61395.58,
44499,2021-10-30,61682.78,#N/A N/A,
44500,2021-10-31,60975.98,#N/A N/A,
44501,2021-11-01,60727.52,62395.66,
44502,2021-11-02,63141.03,60727.52,
44503,2021-11-03,62776.06,63141.03,
44504,2021-11-04,61365.05,62776.06,
44505,2021-11-05,60976.2,61365.05,
44506,2021-11-06,61201.83,#N/A N/A,
44507,2021-11-07,62884.45,#N/A N/A,
44508,2021-11-08,66138.54,60976.2,
44509,2021-11-09,67734.04,66138.54,
44510,2021-11-10,64293.61,67734.04,
44511,2021-11-11,65069.89,64293.61,
44512,2021-11-12,64100.68,65069.89,
44513,2021-11-13,64367.64,#N/A N/A,
44514,2021-11-14,64336.55,#N/A N/A,
44515,2021-11-15,63899.88,64100.68,
44516,2021-11-16,60488.5,63899.88,
44517,2021-11-17,60117.19,60488.5,
44518,2021-11-18,57595.39,60117.19,
44519,2021-11-19,57869.63,57595.39,
44520,2021-11-20,59651.08,#N/A N/A,
44521,2021-11-21,59541.76,#N/A N/A,
44522,2021-11-22,56278.01,57869.63,
44523,2021-11-23,57709.14,56278.01,
44524,2021-11-24,57331.67,57709.14,
44525,2021-11-25,58855.15,57331.67,
44526,2021-11-26,54019.74,58855.15,
44527,2021-11-27,54625.03,#N/A N/A,
44528,2021-11-28,56341.89,#N/A N/A,
44529,2021-11-29,58316.89,54019.74,
44530,2021-11-30,57138.67,58316.89,
44531,2021-12-01,57029.49,57138.67,
44532,2021-12-02,56903.45,57029.49,
44533,2021-12-03,53655.27,56903.45,
44534,2021-12-04,48765.22,#N/A N/A,
44535,2021-12-05,49229.81,#N/A N/A,
44536,2021-12-06,50120.56,53655.27,
44537,2021-12-07,50527.72,50120.56,
44538,2021-12-08,50635.11,50527.72,
44539,2021-12-09,47997.76,50635.11,
44540,2021-12-10,47952.18,47997.76,
44541,2021-12-11,48813.56,#N/A N/A,
44542,2021-12-12,49965.29,#N/A N/A,
44543,2021-12-13,46828.95,47952.18,
44544,2021-12-14,48310.62,46828.95,
44545,2021-12-15,49192.58,48310.62,
44546,2021-12-16,48111.68,49192.58,
44547,2021-12-17,46873.03,48111.68,
44548,2021-12-18,46971.17,#N/A N/A,
44549,2021-12-19,46741.79,#N/A N/A,
44550,2021-12-20,46987.56,46873.03,
44551,2021-12-21,49106.42,46987.56,
44552,2021-12-22,49073.95,49106.42,
44553,2021-12-23,50849.2,49073.95,
44554,2021-12-24,50908.79,50849.2,
44555,2021-12-25,50986.51,#N/A N/A,
44556,2021-12-26,50808.21,#N/A N/A,
44557,2021-12-27,50989.1,50908.79,
44558,2021-12-28,47561.31,50989.1,
44559,2021-12-29,47232.15,47561.31,
44560,2021-12-30,47298.35,47232.15,
44561,2021-12-31,46333.65,47298.35,
44562,2022-01-01,47333.2,#N/A N/A,
44563,2022-01-02,47028.52,#N/A N/A,
44564,2022-01-03,45997.26,46333.65,
44565,2022-01-04,46220.42,45997.26,
44566,2022-01-05,43603.88,46220.42,
44567,2022-01-06,43120.88,43603.88,
44568,2022-01-07,41881.75,43120.88,
44569,2022-01-08,41788.38,#N/A N/A,
44570,2022-01-09,42315.13,#N/A N/A,
44571,2022-01-10,41729.31,41881.75,
44572,2022-01-11,42687.27,41729.31,
44573,2022-01-12,43793.81,42687.27,
44574,2022-01-13,42828.59,43793.81,
44575,2022-01-14,43321.7,42828.59,
44576,2022-01-15,43333.72,#N/A N/A,
44577,2022-01-16,42982.4,#N/A N/A,
44578,2022-01-17,41743.99,43321.7,
44579,2022-01-18,42395.22,41743.99,
44580,2022-01-19,41724.22,42395.22,
44581,2022-01-20,41326.77,41724.22,
44582,2022-01-21,36692.38,41326.77,
44583,2022-01-22,35402.77,#N/A N/A,
44584,2022-01-23,35364.47,#N/A N/A,
44585,2022-01-24,36828.36,36692.38,
44586,2022-01-25,36579.75,36828.36,
44587,2022-01-26,36356.7,36579.75,
44588,2022-01-27,36198.95,36356.7,
44589,2022-01-28,37807.95,36198.95,
44590,2022-01-29,38388.74,#N/A N/A,
44591,2022-01-30,37754.4,#N/A N/A,
44592,2022-01-31,38437.84,37807.95,
44593,2022-02-01,38813.82,38437.84,
44594,2022-02-02,36936.93,38813.82,
44595,2022-02-03,36964.58,36936.93,
44596,2022-02-04,40647.25,36964.58,
44597,2022-02-05,41673.4,#N/A N/A,
44598,2022-02-06,41687.25,#N/A N/A,
44599,2022-02-07,44102.99,40647.25,
44600,2022-02-08,44230.11,44102.99,
44601,2022-02-09,44497.51,44230.11,
44602,2022-02-10,43776.42,44497.51,
44603,2022-02-11,42563.24,43776.42,
44604,2022-02-12,41899.77,#N/A N/A,
44605,2022-02-13,42228.76,#N/A N/A,
44606,2022-02-14,42249.01,42563.24,
44607,2022-02-15,43999.15,42249.01,
44608,2022-02-16,44092.86,43999.15,
44609,2022-02-17,40699.63,44092.86,
44610,2022-02-18,39991.9,40699.63,
44611,2022-02-19,39942.63,#N/A N/A,
44612,2022-02-20,38252.4,#N/A N/A,
44613,2022-02-21,37076.09,39991.9,
44614,2022-02-22,37893.47,37076.09,
44615,2022-02-23,37543.5,37893.47,
44616,2022-02-24,38414.95,37543.5,
