mu,rho,alpha,beta,V0,sigma_v,LL
0.0027972863982453,0.615040954771062,0.00200205260504686,-0.649206732723881,0.00301393646725453,0.0629143550834789,599.44180491136
0.00341448655993937,0.637724311328668,0.00223077346170637,-0.845062211542919,0.00301393646725453,0.0629143550834789,596.952790771331
0.00133792851307939,0.572191105488733,0.00190346108285817,-0.57567192139929,0.00301393646725453,0.0629143550834789,599.391501123827
0.000908126087871559,0.513226923986069,0.00192861308773391,-0.725226215839505,0.00376074457641834,0.0629143550834789,599.769253723318
0.00295053842121569,0.466436944808327,0.0018325790753027,-0.732834566833953,0.00376074457641834,0.0629143550834789,598.192564915421
-0.000757627902066495,0.427021891707868,0.00189208879465054,-0.643606157918772,0.00376074457641834,0.0629143550834789,598.962684651371
-0.00167163919465118,0.39716472733835,0.00205261801743394,-0.538557016795445,0.00376074457641834,0.0629143550834789,595.74015274346
0.000322678812396662,0.393466261134818,0.00186562341511103,-0.595482661781976,0.00376074457641834,0.0626339131318674,598.86655326887
0.00194525791137505,0.425052073761617,0.00223944207883679,-0.924293072762216,0.00376074457641834,0.0626339131318674,598.373731012873
0.00204002794767174,0.445613024661762,0.00192129823816994,-0.751817721163155,0.00376074457641834,0.0626339131318674,599.264278370611
-0.000886968914041536,0.366080811841891,0.00210914126538409,-0.770026359666086,0.00376074457641834,0.0626339131318674,598.007649837012
0.00109657567036462,0.312828327104289,0.0018275354619121,-0.87996713068438,0.00376074457641834,0.0626339131318674,596.415992371181
-0.00258017755692882,0.324437625565263,0.00188718913083847,-0.860937867507458,0.00376074457641834,0.0626339131318674,596.894560382314
0.000781299422243799,0.272338515974567,0.00214085647048333,-0.705774089253037,0.00376074457641834,0.0616210665759521,598.937733099839
-0.00136862219623439,0.286892332725754,0.00220814457794067,-0.806219906925426,0.00376074457641834,0.0616210665759521,598.63574637361
-3.58375217685301e-06,0.286892332725754,0.00217636701150023,-0.688445783633214,0.00376074457641834,0.0616210665759521,600.028254587649
-0.00301870626296527,0.29267113363116,0.00195769368612569,-0.738489759883012,0.00130963681108266,0.0616210665759521,601.10725907299
-0.00234460567807783,0.29267113363116,0.00213334091973467,-0.5839995029159,0.00130963681108266,0.0616210665759521,598.802750514024
0.00129100480585643,0.32666312048245,0.00245525803512086,-0.902609734167253,0.00130963681108266,0.0616210665759521,599.379665397924
0.00410786042460538,0.350844851248431,0.00213787915110361,-0.816421202627211,0.00130963681108266,0.0616210665759521,599.188347958061
0.00460078276593823,0.38606889387351,0.00211799933210383,-0.597949326864982,0.00130963681108266,0.0616210665759521,598.477142462961
0.000499949542522334,0.34673859722949,0.00230312203082397,-0.813604398324945,0.00130963681108266,0.0646011722219183,601.373278736979
-0.000412873356692483,0.362557811165644,0.00183026485871189,-0.657215300194336,0.00130963681108266,0.0646011722219183,597.977685980545
0.000910461957491288,0.401124818087918,0.00191900084875306,-0.643511176005118,0.00130963681108266,0.0691263316102772,597.214636006592
-0.00264624463385963,0.390307744648622,0.00205712793925012,-0.780411919808679,0.00130963681108266,0.0691263316102772,596.578895721765
