V0,mu,alpha,beta,sigma_v,mu_y,sigma_y,rho,rho_j,mu_v,lambda,LL
0.00320267665533297,0.00406014983425037,0.00282131942364571,-1.13386270249724,0.0660498830864827,-0.00977919431933315,0.728955008476294,-0.945614965169096,1.10580715856524,0.150780296960928,0.0190546914264554,494.703031401427
0.00320267665533297,0.0028523075223509,0.00285470634315922,-1.05294375880181,0.0660498830864827,-0.142787679984384,0.72196909724419,-0.945614965169096,1.10684391962686,0.142664665250254,0.0173990545702736,485.655063827836
0.00320267665533297,-0.00182641587958054,0.00287814254630324,-1.06584001816473,0.0660498830864827,-0.177384314561088,0.769365928099531,-0.959673689079755,0.108215468568434,0.157862555521683,0.0112913004592551,510.188715127483
0.00320267665533297,-0.000673553869201897,0.00289231863321915,-1.1130982037459,0.0660498830864827,-0.0416203582654524,0.687951280191165,-0.959673689079755,1.33946281086653,0.135237427493668,0.00298489011926759,473.422418199644
0.00320267665533297,6.41589936944672e-05,0.00279965075345968,-1.10617442926109,0.0660498830864827,-0.147869117639739,0.741733743273326,-0.959673689079755,1.42753272292111,0.153271738060276,0.00252738006040801,499.287816021189
0.0035094320672562,1.09652723462891e-05,0.0027647238347104,-1.03176332562122,0.0660498830864827,-0.0336836371326055,0.739155083016442,-0.952487166948641,-0.202147780185239,0.147621860746026,0.00331023299669741,495.788154356031
0.0035094320672562,0.000339456519009615,0.0029243282976131,-1.08532867598161,0.0660498830864827,0.00793811668190995,0.75756144304416,-0.952487166948641,0.193788023180983,0.151060457645125,0.0154402290672538,502.702283025122
0.0035094320672562,-0.00212637340013632,0.00297748901836307,-1.04600230143944,0.0660498830864827,-0.108521785100149,0.813004028048426,-0.952487166948641,-0.736131706219418,0.166000018547015,0.0267478955381829,523.249544611511
0.0035094320672562,0.000613817938036931,0.00280349066587724,-1.08991942463849,0.0660498830864827,0.00707014255415495,0.69969103553587,-0.952487166948641,-1.18109170606932,0.141219089295831,0.00827147691015781,483.267793363
0.0035094320672562,0.00487760568130147,0.00286120464370736,-1.12956664263845,0.0660498830864827,-0.0515323542083261,0.784962490931146,-0.959219612819857,2.34012589880756,0.140221354417103,0.00189778643264183,491.666813952512
0.0035094320672562,0.0008518376202037,0.0028722244648251,-1.03976981869903,0.0660498830864827,-0.0558941778156401,0.773896789885417,-0.959219612819857,1.28878271434434,0.127929905695745,0.00856318694011796,480.132586195
0.0035094320672562,0.00097187623240887,0.00277841040350861,-1.04077067178635,0.0660498830864827,-0.0712295372168243,0.656855141343662,-0.959219612819857,0.640736116463602,0.148971482889536,0.0164995324810792,477.927912147337
