V0,mu,alpha,beta,sigma2_v,mu_y,sigma2_y,rho,rho_j,mu_v,lambda,LL
0.907906314674296,-0.724714582556035,1.8538516467295,-0.987113525287521,0.0657755274023464,-0.264298054615391,3.06880822585842,-0.1026437766094,-0.359115119932149,0.326839316195243,0.0302154031421188,-303.512629079703
0.878414903880646,-0.51487769314169,1.71521346299713,-0.902726317602574,0.0657755274023464,-0.326272094517608,2.55215359805237,-0.118906785185685,0.65383787612778,0.298430147427465,0.00941117025720751,-313.882243452882
0.921740785826353,-0.335136307423311,1.8461349510459,-0.973976809747294,0.0657755274023464,-0.571621602315223,2.64984477337725,-0.111694632185476,0.206553161336039,0.327764924804319,0.012889184745329,-310.557806271105
0.921740785826353,-0.491908257650761,2.07807915581087,-1.10310644666376,0.0657755274023464,-0.912510811982133,2.66697783344536,-0.111694632185476,0.445281345073522,0.398183654820535,0.0122584313064255,-296.9685689388
0.826526347928497,-0.422602403766885,1.8456779081772,-0.982770661561476,0.0657755274023464,-0.0728686054397377,2.78988312078982,-0.111694632185476,0.268481242762753,0.347435083199905,0.0204423234274887,-305.565040243928
0.82116226635952,-0.363171163489027,1.71514551422506,-0.912334909423014,0.0657755274023464,0.147025381702917,2.60365513641322,-0.111694632185476,-0.652281294780984,0.347393286652656,0.0204371647296502,-307.647192701281
0.891646454912904,-0.28257899970985,1.85902903270598,-1.00598547341963,0.0506350070478175,0.498179211853349,2.46148145535532,-0.111694632185476,-1.41014498146418,0.365613314685808,0.00326284022246184,-307.923921097745
0.870534837206231,-0.875481805954862,1.78775075414713,-0.976497681811761,0.0506350070478175,-0.120835833717148,2.70544557741199,-0.115260070148743,-1.69258432591048,0.344560022462526,0.0440327732195737,-315.208583747686
0.741135284679971,-0.406893793964819,1.59023845371062,-0.867388554741042,0.0506350070478175,0.495400472882793,2.44387462785987,-0.115260070148743,-1.58945939646378,0.301315167296797,0.00493473042098481,-326.273444256238
0.688026208770614,-0.473971303742652,1.60789444487085,-0.890749192538272,0.0506350070478175,0.581673300490626,2.72853524792798,-0.094160344653067,-1.35884086407242,0.384618567589474,0.0197106467092864,-313.932845734821
0.688026208770614,-0.390750832821633,1.53515255743164,-0.861721061983039,0.0506350070478175,0.842551545287629,2.66270330039997,-0.044758535314564,-0.473725329285268,0.402405963616719,0.0052272492324677,-316.436295325192
0.656242282953723,-0.150486934701529,1.64106539357413,-0.919943493093843,0.0775309033809622,-0.344980335411586,2.29184183687911,-0.044758535314564,0.0426801743272015,0.316555086840433,0.00622643317880591,-329.880645449711
0.727919561710324,-0.466056812582688,1.6004741336753,-0.911629413200688,0.0775309033809622,-0.164698146773857,2.67339907625442,-0.044758535314564,-1.17034394120267,0.333203065278893,0.034891863465298,-331.268408235453
0.727919561710324,-0.338400187099129,1.56128499962904,-0.912564388856286,0.0716223372932946,0.24602998665952,2.75882462111349,-0.044758535314564,-0.732497434752223,0.38368034929587,0.0192244431896062,-314.522197423365
