Date,SPX,DTTF,EUS,HSI,BITCOIN,GOLD,USD
2020-06-03 00:00:00,3122.87,5.331,3269.59,24325.62,9583.65,1699.67,97.276
2020-06-04 00:00:00,3112.35,5.392,3261.67,24366.3,9783.87,1714.01,96.677
2020-06-05 00:00:00,3193.93,5.708,3384.29,24770.41,9712.33,1685.06,96.937
2020-06-06 00:00:00,3193.93,5.708,3384.29,24770.41,9706.0,1685.06,96.937
2020-06-07 00:00:00,3193.93,5.708,3384.29,24770.41,9732.43,1685.06,96.937
2020-06-08 00:00:00,3232.39,5.249,3366.29,24776.77,9702.87,1698.53,96.618
2020-06-09 00:00:00,3207.18,4.806,3320.71,25057.22,9749.6,1715.33,96.324
2020-06-10 00:00:00,3190.14,4.802,3293.71,25049.73,9867.63,1738.7,95.959
2020-06-11 00:00:00,3002.1,4.988,3144.57,24480.15,9340.86,1727.7,96.733
2020-06-12 00:00:00,3041.31,5.273,3153.74,24301.38,9463.3,1730.75,97.319
2020-06-13 00:00:00,3041.31,5.273,3153.74,24301.38,9403.53,1730.75,97.319
2020-06-14 00:00:00,3041.31,5.273,3153.74,24301.38,9382.05,1730.75,97.319
2020-06-15 00:00:00,3066.59,5.516,3136.4,23776.95,9481.06,1725.16,96.706
2020-06-16 00:00:00,3124.74,5.261,3242.65,24344.09,9494.7,1726.53,96.958
2020-06-17 00:00:00,3113.49,5.209,3267.26,24481.41,9374.04,1726.95,97.158
2020-06-18 00:00:00,3115.34,5.451,3249.9,24464.94,9343.09,1722.93,97.421
2020-06-19 00:00:00,3097.74,5.615,3269.1,24643.89,9315.35,1743.87,97.623
2020-06-20 00:00:00,3097.74,5.615,3269.1,24643.89,9318.47,1743.87,97.623
2020-06-21 00:00:00,3097.74,5.615,3269.1,24643.89,9310.9,1743.87,97.623
2020-06-22 00:00:00,3117.86,5.495,3241.69,24511.34,9645.06,1754.43,97.039
2020-06-23 00:00:00,3131.29,5.829,3298.83,24907.34,9629.89,1768.41,96.646
2020-06-24 00:00:00,3050.33,5.663,3196.12,24781.58,9288.58,1761.17,97.148
2020-06-25 00:00:00,3083.76,5.256,3218.91,24781.58,9275.81,1763.79,97.429
2020-06-26 00:00:00,3009.05,5.105,3204.17,24549.99,9190.26,1771.29,97.433
2020-06-27 00:00:00,3009.05,5.105,3204.17,24549.99,8946.51,1771.29,97.433
2020-06-28 00:00:00,3009.05,5.105,3204.17,24549.99,9109.76,1771.29,97.433
2020-06-29 00:00:00,3053.24,5.839,3232.02,24301.28,9180.36,1772.82,97.536
2020-06-30 00:00:00,3100.29,6.163,3234.07,24427.19,9147.09,1780.96,97.391
2020-07-01 00:00:00,3115.86,5.863,3228.45,24427.19,9239.05,1770.09,97.196
2020-07-02 00:00:00,3130.01,5.944,3320.09,25124.19,9082.38,1775.38,97.317
2020-07-03 00:00:00,3130.01,6.031,3294.38,25373.12,9092.7,1775.95,97.172
2020-07-04 00:00:00,3130.01,6.031,3294.38,25373.12,9131.21,1775.95,97.172
2020-07-05 00:00:00,3130.01,6.031,3294.38,25373.12,9013.96,1775.95,97.172
2020-07-06 00:00:00,3179.72,6.096,3350.03,26339.16,9277.06,1784.68,96.725
2020-07-07 00:00:00,3145.32,6.124,3321.56,25975.66,9254.79,1794.86,96.881
2020-07-08 00:00:00,3169.94,5.937,3286.09,26129.18,9430.25,1808.89,96.428
2020-07-09 00:00:00,3152.05,5.757,3261.17,26210.16,9237.04,1803.55,96.7
2020-07-10 00:00:00,3185.04,5.475,3296.22,25727.41,9235.1,1798.7,96.652
2020-07-11 00:00:00,3185.04,5.475,3296.22,25727.41,9217.05,1798.7,96.652
2020-07-12 00:00:00,3185.04,5.475,3296.22,25727.41,9232.34,1798.7,96.652
2020-07-13 00:00:00,3155.22,5.11,3350.0,25772.12,9249.8,1802.76,96.464
2020-07-14 00:00:00,3197.52,5.085,3321.39,25477.89,9272.83,1809.36,96.259
2020-07-15 00:00:00,3226.56,5.226,3378.21,25481.58,9213.7,1810.29,96.081
2020-07-16 00:00:00,3215.57,5.058,3365.35,24970.69,9103.61,1797.16,96.346
2020-07-17 00:00:00,3224.73,5.114,3365.6,25089.17,9157.69,1810.42,95.942
2020-07-18 00:00:00,3224.73,5.114,3365.6,25089.17,9179.26,1810.42,95.942
2020-07-19 00:00:00,3224.73,5.114,3365.6,25089.17,9171.94,1810.42,95.942
2020-07-20 00:00:00,3251.84,4.732,3388.34,25057.99,9175.47,1817.77,95.832
2020-07-21 00:00:00,3257.3,4.792,3405.35,25635.66,9376.53,1841.91,95.117
2020-07-22 00:00:00,3276.02,4.829,3370.76,25057.94,9377.3,1871.41,94.988
2020-07-23 00:00:00,3235.66,4.984,3371.74,25263.0,9593.77,1887.44,94.692
2020-07-24 00:00:00,3215.63,5.011,3310.89,24705.33,9629.62,1902.02,94.435
2020-07-25 00:00:00,3215.63,5.011,3310.89,24705.33,9729.45,1902.02,94.435
2020-07-26 00:00:00,3215.63,5.011,3310.89,24705.33,9895.63,1902.02,94.435
2020-07-27 00:00:00,3239.41,4.787,3302.84,24603.26,10891.81,1942.24,93.668
2020-07-28 00:00:00,3218.44,4.958,3303.56,24772.76,10981.18,1958.43,93.696
2020-07-29 00:00:00,3258.44,5.177,3300.16,24883.14,11222.15,1970.79,93.453
2020-07-30 00:00:00,3246.22,5.223,3208.2,24710.59,11150.47,1956.64,93.021
2020-07-31 00:00:00,3271.12,6.023,3174.32,24595.35,11345.63,1975.86,93.349
2020-08-01 00:00:00,3271.12,6.023,3174.32,24595.35,11847.66,1975.86,93.349
2020-08-02 00:00:00,3271.12,6.023,3174.32,24595.35,11090.63,1975.86,93.349
2020-08-03 00:00:00,3294.61,6.802,3248.28,24458.13,11383.53,1976.98,93.542
2020-08-04 00:00:00,3306.51,7.355,3254.29,24946.63,11214.45,2019.21,93.382
2020-08-05 00:00:00,3327.77,7.32,3268.38,25102.54,11692.68,2038.12,92.868
2020-08-06 00:00:00,3349.16,7.94,3240.39,24930.58,11851.58,2063.54,92.788
2020-08-07 00:00:00,3351.28,7.931,3252.65,24531.62,11575.83,2035.55,93.435
2020-08-08 00:00:00,3351.28,7.931,3252.65,24531.62,11716.3,2035.55,93.435
2020-08-09 00:00:00,3351.28,7.931,3252.65,24531.62,11679.9,2035.55,93.435
2020-08-10 00:00:00,3360.47,7.589,3259.71,24377.43,11859.27,2027.34,93.582
2020-08-11 00:00:00,3333.69,7.416,3332.12,24890.68,11212.89,1911.89,93.628
2020-08-12 00:00:00,3380.35,7.172,3363.18,25244.02,11565.95,1915.83,93.443
2020-08-13 00:00:00,3373.43,7.312,3342.85,25230.67,11615.32,1953.71,93.335
2020-08-14 00:00:00,3372.85,8.019,3305.05,25183.01,11770.13,1945.12,93.096
2020-08-15 00:00:00,3372.85,8.019,3305.05,25183.01,11870.5,1945.12,93.096
2020-08-16 00:00:00,3372.85,8.019,3305.05,25183.01,11849.5,1945.12,93.096
2020-08-17 00:00:00,3381.99,8.181,3305.85,25347.34,12327.23,1985.3,92.851
2020-08-18 00:00:00,3389.78,8.549,3289.64,25367.38,12030.11,2002.44,92.271
2020-08-19 00:00:00,3374.85,8.353,3317.62,25178.91,11715.31,1928.98,92.887
2020-08-20 00:00:00,3385.51,8.15,3273.98,24791.39,11863.08,1947.26,92.793
2020-08-21 00:00:00,3397.16,7.622,3259.75,25113.84,11621.41,1940.48,93.247
2020-08-22 00:00:00,3397.16,7.622,3259.75,25113.84,11608.04,1940.48,93.247
2020-08-23 00:00:00,3397.16,7.622,3259.75,25113.84,11669.22,1940.48,93.247
2020-08-24 00:00:00,3431.28,8.361,3331.74,25551.58,11731.2,1928.88,93.298
2020-08-25 00:00:00,3443.62,8.867,3329.71,25486.22,11265.47,1928.18,93.019
2020-08-26 00:00:00,3478.73,9.149,3356.76,25491.79,11513.5,1954.46,93.006
2020-08-27 00:00:00,3484.55,8.872,3331.04,25281.15,11267.05,1929.54,93.001
2020-08-28 00:00:00,3508.01,11.169,3315.54,25422.06,11502.58,1964.83,92.371
2020-08-29 00:00:00,3508.01,11.169,3315.54,25422.06,11518.05,1964.83,92.371
2020-08-30 00:00:00,3508.01,11.169,3315.54,25422.06,11640.79,1964.83,92.371
2020-08-31 00:00:00,3500.31,11.239,3272.51,25177.05,11678.6,1967.8,92.144
2020-09-01 00:00:00,3526.65,11.297,3277.58,25184.85,12022.35,1970.18,92.338
2020-09-02 00:00:00,3580.84,11.11,3337.77,25120.09,11375.47,1942.92,92.847
2020-09-03 00:00:00,3455.06,11.733,3304.22,25007.6,10785.86,1930.91,92.739
2020-09-04 00:00:00,3426.96,11.682,3260.59,24695.45,10606.46,1933.94,92.719
2020-09-05 00:00:00,3426.96,11.682,3260.59,24695.45,10086.94,1933.94,92.719
2020-09-06 00:00:00,3426.96,11.682,3260.59,24695.45,10236.79,1933.94,92.719
2020-09-07 00:00:00,3426.96,11.232,3314.07,24589.65,10154.11,1933.64,92.719
2020-09-08 00:00:00,3331.84,10.802,3267.37,24624.34,10016.81,1932.03,93.445
2020-09-09 00:00:00,3398.96,10.734,3324.83,24468.93,10259.62,1946.84,93.255
2020-09-10 00:00:00,3339.19,10.516,3312.77,24313.54,10307.29,1946.09,93.336
2020-09-11 00:00:00,3340.97,10.497,3315.81,24503.31,10329.82,1940.55,93.333
2020-09-12 00:00:00,3340.97,10.497,3315.81,24503.31,10441.8,1940.55,93.333
2020-09-13 00:00:00,3340.97,10.497,3315.81,24503.31,10318.18,1940.55,93.333
2020-09-14 00:00:00,3383.54,10.707,3316.79,24640.28,10694.29,1956.86,93.052
2020-09-15 00:00:00,3401.2,10.896,3332.26,24732.76,10867.34,1954.15,93.05
2020-09-16 00:00:00,3385.49,11.318,3338.84,24725.63,10998.05,1959.26,93.214
2020-09-17 00:00:00,3357.01,11.121,3316.57,24340.85,10937.41,1944.44,92.97
2020-09-18 00:00:00,3319.47,11.475,3283.69,24455.41,10890.68,1950.86,92.926
2020-09-19 00:00:00,3319.47,11.475,3283.69,24455.41,11093.84,1950.86,92.926
2020-09-20 00:00:00,3319.47,11.475,3283.69,24455.41,10858.0,1950.86,92.926
2020-09-21 00:00:00,3281.06,11.497,3160.95,23950.69,10479.79,1912.51,93.656
2020-09-22 00:00:00,3315.57,11.704,3164.13,23716.85,10516.06,1900.21,93.988
2020-09-23 00:00:00,3236.92,12.019,3180.11,23742.51,10224.14,1863.34,94.389
2020-09-24 00:00:00,3246.59,11.634,3159.64,23311.07,10631.74,1868.07,94.354
2020-09-25 00:00:00,3298.46,11.666,3137.06,23235.42,10717.46,1861.58,94.642
2020-09-26 00:00:00,3298.46,11.666,3137.06,23235.42,10720.88,1861.58,94.642
2020-09-27 00:00:00,3298.46,11.666,3137.06,23235.42,10725.25,1861.58,94.642
2020-09-28 00:00:00,3351.6,12.352,3223.19,23476.05,10871.25,1881.48,94.278
2020-09-29 00:00:00,3335.47,12.28,3214.3,23275.53,10756.95,1898.07,93.891
2020-09-30 00:00:00,3363.0,13.286,3193.61,23459.05,10706.95,1885.82,93.886
2020-10-01 00:00:00,3380.8,13.181,3194.09,23459.05,10606.06,1906.01,93.711
2020-10-02 00:00:00,3348.44,13.026,3190.93,23459.05,10547.65,1899.84,93.844
2020-10-03 00:00:00,3348.44,13.026,3190.93,23459.05,10572.62,1899.84,93.844
2020-10-04 00:00:00,3348.44,13.026,3190.93,23459.05,10650.02,1899.84,93.844
2020-10-05 00:00:00,3408.63,13.419,3220.22,23767.78,10741.28,1913.53,93.513
2020-10-06 00:00:00,3360.95,13.307,3233.3,23980.65,10549.5,1878.18,93.686
2020-10-07 00:00:00,3419.45,13.709,3233.43,24242.86,10661.08,1887.42,93.63
2020-10-08 00:00:00,3446.83,13.9,3255.76,24193.35,10898.05,1893.82,93.605
2020-10-09 00:00:00,3477.13,13.753,3273.12,24119.13,11041.96,1930.4,93.057
2020-10-10 00:00:00,3477.13,13.753,3273.12,24119.13,11367.8,1930.4,93.057
2020-10-11 00:00:00,3477.13,13.753,3273.12,24119.13,11332.36,1930.4,93.057
2020-10-12 00:00:00,3534.22,13.838,3298.12,24649.68,11568.4,1922.77,93.065
2020-10-13 00:00:00,3511.93,13.596,3279.19,24649.68,11434.88,1891.36,93.531
2020-10-14 00:00:00,3488.67,13.872,3273.28,24667.09,11393.36,1901.52,93.382
2020-10-15 00:00:00,3483.34,14.239,3192.69,24158.54,11545.26,1908.71,93.856
2020-10-16 00:00:00,3483.81,14.499,3245.47,24386.79,11319.41,1899.29,93.682
2020-10-17 00:00:00,3483.81,14.499,3245.47,24386.79,11354.91,1899.29,93.682
2020-10-18 00:00:00,3483.81,14.499,3245.47,24386.79,11445.83,1899.29,93.682
2020-10-19 00:00:00,3426.92,14.718,3242.51,24542.26,11735.13,1904.08,93.427
2020-10-20 00:00:00,3443.12,14.895,3227.87,24569.54,11904.78,1906.95,93.067
2020-10-21 00:00:00,3435.56,14.867,3180.7,24754.42,12855.5,1924.33,92.611
2020-10-22 00:00:00,3453.49,15.257,3171.41,24786.13,13124.02,1904.11,92.951
2020-10-23 00:00:00,3465.39,15.41,3198.86,24918.78,12942.9,1902.05,92.768
2020-10-24 00:00:00,3465.39,15.41,3198.86,24918.78,13113.04,1902.05,92.768
2020-10-25 00:00:00,3465.39,15.41,3198.86,24918.78,13036.88,1902.05,92.768
2020-10-26 00:00:00,3400.97,14.866,3105.25,24918.78,13019.83,1902.08,93.045
2020-10-27 00:00:00,3390.68,14.743,3070.6,24787.19,13620.54,1907.99,92.94
2020-10-28 00:00:00,3271.03,14.487,2963.54,24708.8,13213.48,1877.19,93.405
2020-10-29 00:00:00,3310.11,14.216,2960.03,24586.6,13486.71,1867.59,93.955
2020-10-30 00:00:00,3269.96,14.061,2958.21,24107.42,13639.46,1878.81,94.038
2020-10-31 00:00:00,3269.96,14.061,2958.21,24107.42,13850.1,1878.81,94.038
2020-11-01 00:00:00,3269.96,14.061,2958.21,24107.42,13823.15,1878.81,94.038
2020-11-02 00:00:00,3310.24,13.656,3019.54,24460.01,13619.76,1895.48,94.129
2020-11-03 00:00:00,3369.16,13.665,3098.72,24939.73,13741.48,1909.17,93.553
2020-11-04 00:00:00,3443.44,13.883,3161.07,24886.14,14008.75,1902.92,93.407
2020-11-05 00:00:00,3510.45,14.456,3215.56,25695.92,15243.85,1949.66,92.525
2020-11-06 00:00:00,3509.44,13.902,3204.05,25712.97,15553.32,1951.35,92.229
2020-11-07 00:00:00,3509.44,13.902,3204.05,25712.97,14837.0,1951.35,92.229
2020-11-08 00:00:00,3509.44,13.902,3204.05,25712.97,15342.02,1951.35,92.229
2020-11-09 00:00:00,3550.5,13.854,3407.91,26016.17,15387.48,1863.04,92.725
2020-11-10 00:00:00,3545.53,14.035,3442.62,26301.48,15389.01,1877.32,92.749
2020-11-11 00:00:00,3572.66,14.096,3467.3,26226.98,15831.57,1865.73,93.043
2020-11-12 00:00:00,3537.01,14.001,3428.2,26169.38,16159.74,1876.83,92.963
2020-11-13 00:00:00,3585.15,14.239,3432.07,26156.86,16294.47,1889.2,92.755
2020-11-14 00:00:00,3585.15,14.239,3432.07,26156.86,16008.29,1889.2,92.755
2020-11-15 00:00:00,3585.15,14.239,3432.07,26156.86,15857.79,1889.2,92.755
2020-11-16 00:00:00,3626.91,14.494,3466.21,26381.67,16704.72,1888.95,92.642
2020-11-17 00:00:00,3609.53,13.968,3468.48,26415.09,17639.21,1880.38,92.416
2020-11-18 00:00:00,3567.79,13.682,3482.17,26544.29,17786.57,1872.24,92.316
2020-11-19 00:00:00,3581.87,13.022,3451.97,26356.97,17946.04,1866.54,92.294
2020-11-20 00:00:00,3557.54,12.894,3467.6,26451.54,18589.49,1870.99,92.392
2020-11-21 00:00:00,3557.54,12.894,3467.6,26451.54,18670.93,1870.99,92.392
2020-11-22 00:00:00,3557.54,12.894,3467.6,26451.54,18597.77,1870.99,92.392
2020-11-23 00:00:00,3577.59,13.537,3463.04,26486.2,18422.02,1837.86,92.505
2020-11-24 00:00:00,3635.41,13.902,3507.98,26588.2,18944.86,1807.59,92.226
2020-11-25 00:00:00,3629.65,13.932,3511.9,26669.75,18880.69,1807.56,91.994
2020-11-26 00:00:00,3629.65,13.914,3510.94,26819.45,17055.5,1815.8,91.994
2020-11-27 00:00:00,3638.35,14.485,3527.79,26894.68,17005.85,1787.79,91.79
2020-11-28 00:00:00,3638.35,14.485,3527.79,26894.68,17763.11,1787.79,91.79
2020-11-29 00:00:00,3638.35,14.485,3527.79,26894.68,18270.66,1787.79,91.79
2020-11-30 00:00:00,3621.63,15.138,3492.54,26341.49,19378.61,1776.95,91.869
2020-12-01 00:00:00,3662.45,14.912,3525.24,26567.68,19055.69,1815.24,91.313
2020-12-02 00:00:00,3669.01,14.905,3521.32,26532.58,19156.67,1831.28,91.118
2020-12-03 00:00:00,3666.72,14.143,3517.1,26728.5,19462.14,1841.08,90.714
2020-12-04 00:00:00,3699.12,14.643,3539.27,26835.92,18825.45,1838.86,90.701
2020-12-05 00:00:00,3699.12,14.643,3539.27,26835.92,19020.64,1838.86,90.701
2020-12-06 00:00:00,3699.12,14.643,3539.27,26835.92,19248.35,1838.86,90.701
2020-12-07 00:00:00,3691.96,14.357,3530.08,26506.85,19084.67,1862.73,90.792
2020-12-08 00:00:00,3702.25,14.447,3525.87,26304.56,18773.5,1870.56,90.965
2020-12-09 00:00:00,3672.82,14.733,3529.02,26502.84,18520.56,1839.55,91.087
2020-12-10 00:00:00,3668.1,15.539,3522.31,26410.59,18349.98,1836.57,90.824
2020-12-11 00:00:00,3663.46,15.959,3485.84,26505.87,18101.38,1839.85,90.976
2020-12-12 00:00:00,3663.46,15.959,3485.84,26505.87,18800.18,1839.85,90.976
2020-12-13 00:00:00,3663.46,15.959,3485.84,26505.87,19178.3,1839.85,90.976
2020-12-14 00:00:00,3647.49,16.607,3503.96,26389.52,19199.17,1827.35,90.711
2020-12-15 00:00:00,3694.62,17.225,3521.5,26207.29,19424.24,1853.64,90.473
2020-12-16 00:00:00,3701.17,16.381,3543.0,26460.29,21206.36,1864.8,90.45
2020-12-17 00:00:00,3722.48,15.941,3560.87,26678.38,22779.13,1885.42,89.822
2020-12-18 00:00:00,3709.41,15.886,3545.74,26498.6,22901.2,1881.35,90.016
2020-12-19 00:00:00,3709.41,15.886,3545.74,26498.6,23992.92,1881.35,90.016
2020-12-20 00:00:00,3709.41,15.886,3545.74,26498.6,23385.77,1881.35,90.016
2020-12-21 00:00:00,3694.92,16.795,3448.68,26306.68,23142.45,1876.89,90.043
2020-12-22 00:00:00,3687.26,17.636,3497.49,26119.25,23437.95,1860.84,90.654
2020-12-23 00:00:00,3690.01,17.507,3539.26,26343.1,23297.72,1872.89,90.413
2020-12-24 00:00:00,3703.06,17.649,3543.28,26386.56,23405.27,1883.46,90.323
2020-12-25 00:00:00,3703.06,17.649,3543.28,26386.56,24411.43,1883.46,90.223
2020-12-26 00:00:00,3703.06,17.649,3543.28,26386.56,26670.1,1883.46,90.223
2020-12-27 00:00:00,3703.06,17.649,3543.28,26386.56,26385.71,1883.46,90.223
2020-12-28 00:00:00,3735.36,19.152,3575.41,26314.63,26599.22,1873.69,90.337
2020-12-29 00:00:00,3727.04,18.774,3581.37,26568.49,26895.14,1878.18,89.994
2020-12-30 00:00:00,3732.04,19.001,3571.59,27147.11,28904.39,1894.39,89.68
2020-12-31 00:00:00,3756.07,19.123,3552.64,27231.13,28996.28,1898.36,89.937
2021-01-01 00:00:00,3756.07,19.123,3552.64,27231.13,29250.59,1898.67,89.937
2021-01-02 00:00:00,3756.07,19.123,3552.64,27231.13,31702.36,1898.67,89.937
2021-01-03 00:00:00,3756.07,19.123,3552.64,27231.13,33591.73,1898.67,89.937
2021-01-04 00:00:00,3700.65,19.844,3564.39,27472.81,31037.38,1942.9,89.869
2021-01-05 00:00:00,3726.86,18.007,3547.85,27649.86,33792.24,1950.01,89.436
2021-01-06 00:00:00,3748.14,17.564,3611.08,27692.3,35939.27,1918.61,89.53
2021-01-07 00:00:00,3803.79,19.303,3622.42,27548.52,39733.0,1913.95,89.826
2021-01-08 00:00:00,3824.68,20.118,3645.05,27878.22,40040.7,1849.01,90.098
2021-01-09 00:00:00,3824.68,20.118,3645.05,27878.22,40858.59,1849.01,90.098
2021-01-10 00:00:00,3824.68,20.118,3645.05,27878.22,38048.82,1849.01,90.098
2021-01-11 00:00:00,3799.61,22.124,3620.62,27908.22,33964.38,1843.89,90.465
2021-01-12 00:00:00,3801.19,26.155,3612.13,28276.75,34712.73,1854.77,90.093
2021-01-13 00:00:00,3809.84,21.5,3616.51,28235.6,37283.48,1845.51,90.355
2021-01-14 00:00:00,3795.54,21.333,3641.37,28496.86,38765.5,1846.53,90.239
2021-01-15 00:00:00,3768.25,20.2,3599.55,28573.86,36261.52,1828.45,90.772
2021-01-16 00:00:00,3768.25,20.2,3599.55,28573.86,35935.02,1828.45,90.772
2021-01-17 00:00:00,3768.25,20.2,3599.55,28573.86,36533.95,1828.45,90.772
2021-01-18 00:00:00,3768.25,19.026,3602.67,28862.77,36234.13,1841.26,90.765
2021-01-19 00:00:00,3798.91,20.327,3595.42,29642.28,36489.64,1840.28,90.498
2021-01-20 00:00:00,3851.85,20.26,3624.04,29962.47,34913.07,1871.84,90.475
2021-01-21 00:00:00,3853.07,20.063,3618.35,29927.76,31217.0,1870.02,90.131
2021-01-22 00:00:00,3841.47,21.483,3602.41,29447.85,33322.33,1855.61,90.238
2021-01-23 00:00:00,3841.47,21.483,3602.41,29447.85,32366.47,1855.61,90.238
2021-01-24 00:00:00,3841.47,21.483,3602.41,29447.85,31932.47,1855.61,90.238
2021-01-25 00:00:00,3855.36,20.162,3553.14,30159.01,32701.29,1855.93,90.391
2021-01-26 00:00:00,3849.62,19.509,3592.83,29391.26,32017.04,1850.92,90.17
2021-01-27 00:00:00,3750.77,19.701,3536.38,29297.53,31005.85,1843.98,90.647
2021-01-28 00:00:00,3787.38,20.908,3557.04,28550.77,33248.02,1843.17,90.455
2021-01-29 00:00:00,3714.24,19.819,3481.44,28283.71,34641.09,1847.65,90.584
2021-01-30 00:00:00,3714.24,19.819,3481.44,28283.71,34694.89,1847.65,90.584
2021-01-31 00:00:00,3714.24,19.819,3481.44,28283.71,32601.26,1847.65,90.584
2021-02-01 00:00:00,3773.86,18.139,3530.85,28892.86,33664.82,1860.78,90.98
2021-02-02 00:00:00,3826.31,18.251,3590.46,29248.7,35687.9,1838.03,91.197
2021-02-03 00:00:00,3830.17,17.854,3609.75,29307.46,37294.95,1834.04,91.171
2021-02-04 00:00:00,3871.74,18.12,3642.12,29113.5,37681.13,1794.03,91.529
2021-02-05 00:00:00,3886.83,18.38,3655.77,29288.68,37858.84,1814.11,91.042
2021-02-06 00:00:00,3886.83,18.38,3655.77,29288.68,40093.11,1814.11,91.042
2021-02-07 00:00:00,3886.83,18.38,3655.77,29288.68,38590.04,1814.11,91.042
2021-02-08 00:00:00,3915.59,20.179,3665.51,29319.47,44691.74,1830.81,90.934
2021-02-09 00:00:00,3911.23,19.045,3661.13,29476.19,47335.77,1838.32,90.439
2021-02-10 00:00:00,3909.88,18.558,3648.37,30038.72,45039.51,1842.89,90.371
2021-02-11 00:00:00,3916.38,17.373,3671.68,30173.57,46931.97,1825.51,90.417
2021-02-12 00:00:00,3934.83,17.618,3695.61,30173.57,47947.17,1824.23,90.48
2021-02-13 00:00:00,3934.83,17.618,3695.61,30173.57,47177.95,1824.23,90.48
2021-02-14 00:00:00,3934.83,17.618,3695.61,30173.57,48865.24,1824.23,90.48
2021-02-15 00:00:00,3934.83,16.54,3734.2,30173.57,48203.45,1818.86,90.48
2021-02-16 00:00:00,3932.59,16.715,3726.4,30746.66,48585.51,1794.47,90.509
2021-02-17 00:00:00,3931.33,16.54,3699.85,31084.94,52400.42,1776.13,90.951
2021-02-18 00:00:00,3913.97,17.329,3681.04,30595.27,52037.53,1775.67,90.592
2021-02-19 00:00:00,3906.71,16.554,3713.46,30644.73,55629.08,1784.25,90.364
2021-02-20 00:00:00,3906.71,16.554,3713.46,30644.73,56537.03,1784.25,90.364
2021-02-21 00:00:00,3906.71,16.554,3713.46,30644.73,57355.29,1784.25,90.364
2021-02-22 00:00:00,3876.5,15.96,3699.85,30319.83,54938.64,1809.67,90.01
2021-02-23 00:00:00,3881.37,16.248,3689.1,30632.64,47962.92,1805.73,90.169
2021-02-24 00:00:00,3925.43,16.381,3705.99,29718.24,48758.53,1805.06,90.176
2021-02-25 00:00:00,3829.34,15.935,3685.28,30074.17,48083.51,1770.56,90.134
2021-02-26 00:00:00,3811.15,15.694,3636.44,28980.21,45672.06,1734.04,90.879
2021-02-27 00:00:00,3811.15,15.694,3636.44,28980.21,46864.06,1734.04,90.879
2021-02-28 00:00:00,3811.15,15.694,3636.44,28980.21,45248.24,1734.04,90.879
2021-03-01 00:00:00,3901.82,16.082,3706.62,29452.57,48856.4,1725.04,91.039
2021-03-02 00:00:00,3870.29,15.869,3707.72,29095.86,47451.1,1738.36,90.785
2021-03-03 00:00:00,3819.72,15.527,3712.78,29880.42,50952.74,1711.23,90.947
2021-03-04 00:00:00,3768.47,15.932,3704.85,29236.79,47918.88,1697.52,91.631
2021-03-05 00:00:00,3841.94,16.367,3669.54,29098.29,49053.13,1700.64,91.977
2021-03-06 00:00:00,3841.94,16.367,3669.54,29098.29,48602.01,1700.64,91.977
2021-03-07 00:00:00,3841.94,16.367,3669.54,29098.29,50107.87,1700.64,91.977
2021-03-08 00:00:00,3821.35,16.151,3763.24,28540.83,51878.94,1683.54,92.313
2021-03-09 00:00:00,3875.44,16.925,3786.05,28773.23,54320.06,1716.1,91.958
2021-03-10 00:00:00,3898.81,17.632,3819.92,28907.52,56931.78,1726.71,91.823
2021-03-11 00:00:00,3939.34,18.127,3845.64,29385.61,57624.02,1722.6,91.42
2021-03-12 00:00:00,3943.34,18.448,3833.36,28739.72,56965.96,1727.11,91.679
2021-03-13 00:00:00,3943.34,18.448,3833.36,28739.72,61078.03,1727.11,91.679
2021-03-14 00:00:00,3943.34,18.448,3833.36,28739.72,60273.94,1727.11,91.679
2021-03-15 00:00:00,3968.94,17.932,3829.84,28833.76,56414.61,1731.67,91.833
2021-03-16 00:00:00,3962.71,17.658,3850.96,29027.69,56388.15,1731.4,91.865
2021-03-17 00:00:00,3974.12,17.972,3849.74,29034.12,57751.66,1745.33,91.442
2021-03-18 00:00:00,3915.46,17.761,3867.54,29405.72,57501.51,1736.42,91.862
2021-03-19 00:00:00,3913.1,17.266,3837.02,28990.94,58410.01,1745.23,91.919
2021-03-20 00:00:00,3913.1,17.266,3837.02,28990.94,58541.76,1745.23,91.919
2021-03-21 00:00:00,3913.1,17.266,3837.02,28990.94,57813.39,1745.23,91.919
2021-03-22 00:00:00,3940.59,18.046,3833.84,28885.34,54554.83,1739.03,91.742
2021-03-23 00:00:00,3910.52,18.39,3827.02,28497.38,54447.56,1727.07,92.336
2021-03-24 00:00:00,3889.14,18.589,3832.55,27918.14,54050.57,1734.69,92.528
2021-03-25 00:00:00,3909.52,18.367,3832.57,27899.61,52001.01,1726.93,92.848
2021-03-26 00:00:00,3974.54,18.699,3866.68,28336.43,54002.49,1732.52,92.766
2021-03-27 00:00:00,3974.54,18.699,3866.68,28336.43,55887.89,1732.52,92.766
2021-03-28 00:00:00,3974.54,18.699,3866.68,28336.43,54845.71,1732.52,92.766
2021-03-29 00:00:00,3971.09,18.443,3882.87,28338.3,57234.35,1712.2,92.944
2021-03-30 00:00:00,3958.55,18.804,3926.2,28577.5,58673.67,1685.2,93.297
2021-03-31 00:00:00,3972.89,18.994,3919.21,28378.35,58960.2,1707.71,93.232
2021-04-01 00:00:00,4019.87,19.172,3945.96,28938.74,58859.78,1729.31,92.929
