mu,V0,sigma_BS,LL
0.000241430981410832,0.00786520650658523,0.0886859994958913,-14.2992501411322
-0.00572923600257788,0.00786520650658523,0.0886859994958913,-13.2385299565033
-0.00610405462022534,0.00786520650658523,0.0886859994958913,-13.2468426235836
-0.00832192595001198,0.00786520650658523,0.0886859994958913,-13.4771181103702
-0.0142915028851651,0.00786520650658523,0.0886859994958913,-15.6361212957252
-0.008130311454681,0.00786520650658523,0.0886859994958913,-13.4449961510383
-0.00395181850882314,0.00786520650658523,0.0886859994958913,-13.3195814919755
-0.00128783424073016,0.010155587018831,0.100774932492317,-14.1261254151492
-0.00121006038017401,0.010155587018831,0.100774932492317,-14.1473551380461
-0.00292397973331623,0.010155587018831,0.100774932492317,-13.7677819443832
-0.00716656556766517,0.00427662941835313,0.065395943439583,-12.9526775183914
-0.00804805105504372,0.00427662941835313,0.065395943439583,-13.0704728018132
-0.00884702714619373,0.00427662941835313,0.065395943439583,-13.2195966621645
-0.0113602694928731,0.00427662941835313,0.065395943439583,-13.9512751837122
-0.00417025302113615,0.00427662941835313,0.065395943439583,-12.9188024176018
-0.00788802428828631,0.00427662941835313,0.065395943439583,-13.045445979276
-0.00259175355846227,0.00427662941835313,0.065395943439583,-13.1287573096418
-0.00442160977205645,0.00427662941835313,0.065395943439583,-12.8998789183402
-0.00541314457111933,0.00427662941835313,0.065395943439583,-12.8641065439787
-0.0117201437062812,0.00427662941835313,0.065395943439583,-14.0886619258098
-0.00275741052183545,0.00427662941835313,0.065395943439583,-13.0993402783508
-0.0048340328240455,0.0116667323803524,0.108012649168291,-13.7586180672101
-0.0112615493096797,0.0116667323803524,0.108012649168291,-14.7514031639838
-0.00502777565040778,0.0116667323803524,0.108012649168291,-13.7505337019113
-0.00494875174852418,0.0116667323803524,0.108012649168291,-13.7535458504983
-0.00135461838282071,0.0116667323803524,0.108012649168291,-14.3060234872116
-0.00352183740155227,0.0116667323803524,0.108012649168291,-13.8755627067086
-0.00126578618320336,0.0175575190660034,0.132504788841775,-15.013055227836
-0.00896323853586087,0.0175575190660034,0.132504788841775,-14.7710598484471
-0.00486266792999468,0.0175575190660034,0.132504788841775,-14.4360063860665
-0.00869777062101512,0.0175575190660034,0.132504788841775,-14.7173423956978
-0.00993779043760171,0.0175575190660034,0.132504788841775,-15.0062752252225
0.00486910364083101,0.0175575190660034,0.132504788841775,-17.8753697857094
-0.0101863365215054,0.0175575190660034,0.132504788841775,-15.0758265080106
-0.00810237378604129,0.0175575190660034,0.132504788841775,-14.6129873151059
-0.00849422879779844,0.0175575190660034,0.132504788841775,-14.6791586815569
-0.00551808823066811,0.0175575190660034,0.132504788841775,-14.418529376524
-0.0132947961774199,0.0175575190660034,0.132504788841775,-16.2739328745331
-0.00964627336263134,0.0255377886373904,0.159805471237347,-15.6686611343025
-0.00506697579989302,0.0255377886373904,0.159805471237347,-15.170444565546
-8.02954654186535e-05,0.0255377886373904,0.159805471237347,-16.128061250009
-0.00178089865512801,0.0255377886373904,0.159805471237347,-15.6257438506789
-0.00765362388375468,0.0255377886373904,0.159805471237347,-15.2897728922478
0.00169402464803565,0.00183673812725452,0.0428571829131888,-15.3019537710693
-0.00641764438844881,0.00183673812725452,0.0428571829131888,-13.8055806932835
-0.0133915500331901,0.00183673812725452,0.0428571829131888,-15.8541886367308
-0.00698165980795931,0.00183673812725452,0.0428571829131888,-13.8566548776203
-0.00838796987916644,0.0262680652961544,0.162074258585855,-15.4606367153762
-0.00755646877835744,0.0262680652961544,0.162074258585855,-15.3380192832751
-0.00616781608810672,0.0262680652961544,0.162074258585855,-15.2301951495703
-0.00768867494795058,0.0262680652961544,0.162074258585855,-15.3546077177691
-0.00808782413197048,0.020411168395474,0.142867660425563,-14.8946803956104
-0.0073621819974708,0.020411168395474,0.142867660425563,-14.798586115554
-0.00266412086017551,0.020411168395474,0.142867660425563,-14.9778907727611
-0.000105555287304755,0.020411168395474,0.142867660425563,-15.6595156390973
-0.00486876908168828,0.020411168395474,0.142867660425563,-14.7208481761883
-0.00711995474652398,0.020411168395474,0.142867660425563,-14.7738827962786
-0.0120097743639161,0.020411168395474,0.142867660425563,-15.9873658306704
-0.00170905028243247,0.020411168395474,0.142867660425563,-15.1841612999633
-0.00599149072998378,0.020411168395474,0.142867660425563,-14.7074483249013
-0.00840315877095093,0.020411168395474,0.142867660425563,-14.9467637379542
-0.00591581113537458,0.020411168395474,0.142867660425563,-14.7058592384011
-0.00773809243981576,0.020411168395474,0.142867660425563,-14.8442315681843
-0.00836111711173033,0.020411168395474,0.142867660425563,-14.9394583948543
-0.00975039943507141,0.020411168395474,0.142867660425563,-15.2397368549601
-0.00486212985480272,0.020411168395474,0.142867660425563,-14.7211632542229
-0.00202945901367276,0.020411168395474,0.142867660425563,-15.1085652832574
-0.00896009721325974,0.020411168395474,0.142867660425563,-15.0540323986462
-0.0170080648121081,0.020411168395474,0.142867660425563,-18.7822938308116
-0.00577084568801308,0.020411168395474,0.142867660425563,-14.7038213738998
-0.00977703473423595,0.020411168395474,0.142867660425563,-15.2466799914929
-0.00316437414470617,0.020411168395474,0.142867660425563,-14.8927478186271
0.00297968929482937,0.020411168395474,0.142867660425563,-17.029130510785
-0.0097821689777506,0.020411168395474,0.142867660425563,-15.2480234869449
-0.0072315028567974,0.020411168395474,0.142867660425563,-14.7848004337961
-0.00235653226201628,0.00431307549472935,0.0656740092786282,-13.1745854195537
-0.00620070813807648,0.0100880233847981,0.100439152648746,-13.547950715901
-0.00302553448449385,0.0100880233847981,0.100439152648746,-13.7420961357175
-0.00452753529237297,0.0178046378208544,0.133434020477742,-14.4810911880859
-0.00618290065594227,0.0178046378208544,0.133434020477742,-14.4540596850296
-0.00657180053913424,0.0178046378208544,0.133434020477742,-14.472717606473
-0.01057652283115,0.0166019918319678,0.128848716842535,-15.0924449952689
-0.0087576333193146,0.0166019918319678,0.128848716842535,-14.6283702044691
0.00200130794099336,0.0166019918319678,0.128848716842535,-16.1404370118424
-0.000378313241795383,0.0166019918319678,0.128848716842535,-15.1787296025229
-0.00428791940571907,0.00907126368144299,0.0952431818107889,-13.4525084248725
-0.0052196651598773,0.00907126368144299,0.0952431818107889,-13.4042413427615
-0.00738357453476015,0.00907126368144299,0.0952431818107889,-13.5030451498727
